width,creator_id,height,video_description,comment_count,like_count,duration,create_time,view_count,share_count,video_id
1080,06298746-5d52-49ee-b160-6b72f7507061,1080,review on travel!,4654,324914,38,1748270283,572202,3714,7ef6a822-c7c8-41d3-9014-21654e2715b2
720,06298746-5d52-49ee-b160-6b72f7507061,1080,review on travel!,5026,NaN,167,1751207883,534386,44,01b346af-240a-4c01-b48d-d6911bdbaec9
NaN,06298746-5d52-49ee-b160-6b72f7507061,720,vlog on food!,9010,262439,21,1748270283,285489,2716,741c61a6-0c9e-4944-be8a-15e45e06ab63
720,06298746-5d52-49ee-b160-6b72f7507061,720,unboxing on fashion!,7505,384431,120,1748529483,997922,687,46554b27-773b-4a2b-b9fd-ab706688b01d
1080,84dfc2e9-30c9-4059-b127-87f61f173843,1080,reaction on fitness!,6827,427458,55,1750430283,799236,2733,21503367-cef9-4b83-a5cb-93487f8d51dc
720,84dfc2e9-30c9-4059-b127-87f61f173843,1080,challenge on tech!,8576,139323,112,1748097483,508478,4811,d0addd42-6fe5-4e5c-925f-a15bd162a7fd
720,84dfc2e9-30c9-4059-b127-87f61f173843,1080,reaction on travel!,3771,448046,54,1748875083,137675,218,3951eb4b-fc4f-441b-ad06-571f41a2cb35
720,84dfc2e9-30c9-4059-b127-87f61f173843,720,review on travel!,3760,NaN,143,1750171083,897397,4556,3e397ee5-6117-46cd-b445-ebd68d0448b5
720,84dfc2e9-30c9-4059-b127-87f61f173843,1080,vlog on beauty!,7729,39760,47,1752676683,643209,1144,b505a862-ac83-47ab-bc6b-93d6881eec18
720,84dfc2e9-30c9-4059-b127-87f61f173843,720,challenge on fitness!,2389,134379,83,1752071883,624223,1908,96511197-59a7-4094-bee8-bb49ebfdc497
1080,84dfc2e9-30c9-4059-b127-87f61f173843,720,reaction on fashion!,2115,164207,175,1751294283,605836,3701,9abc0b89-ca9d-4356-8e8d-7a0d1cf031a1
720,84dfc2e9-30c9-4059-b127-87f61f173843,720,reaction on travel!,2172,193775,86,1751294283,872887,214,e0bdaf40-5b70-46b6-832a-c7a9c1963e62
720,84dfc2e9-30c9-4059-b127-87f61f173843,1080,challenge on fitness!,9204,437780,10,1748788683,614770,3916,5e72408f-2183-4cab-afc8-3f8e81e2b57d
1080,84dfc2e9-30c9-4059-b127-87f61f173843,1080,reaction on beauty!,3902,452015,103,1751985483,,2653,980dcd75-446c-4304-858e-c0f011e992ed
720,84dfc2e9-30c9-4059-b127-87f61f173843,1080,reaction on food!,9392,86391,46,1750603083,396995,1084,9fa50642-0bd5-449b-8934-01d7ad3407df
1080,84dfc2e9-30c9-4059-b127-87f61f173843,720,review on travel!,6072,37170,114,1750430283,58722,4934,7c1ef17b-c5eb-4b57-9795-6ae021e80f16
720,84dfc2e9-30c9-4059-b127-87f61f173843,1080,unboxing on food!,2005,43783,76,1750775883,931160,610,320ab578-560f-4b14-aa34-a24179dbe9b3
1080,84dfc2e9-30c9-4059-b127-87f61f173843,1080,challenge on fitness!,3015,276698,58,1749911883,189220,615,790bcd44-3eeb-4790-87d1-d7912dea5ba4
1080,84dfc2e9-30c9-4059-b127-87f61f173843,720,reaction on food!,1613,290234,46,1752676683,782719,NaN,3ac82109-dadb-41cf-809a-7f36e0ff003c
1080,6b79eac2-9242-423e-9ce1-31e5ec477a95,1080,challenge on food!,3093,271740,114,1748097483,159708,2330,cd0a485b-fdec-44b6-a420-ee3da775756d
1080,6b79eac2-9242-423e-9ce1-31e5ec477a95,720,reaction on beauty!,9614,208412,33,1752935883,359855,4770,47c75342-cd5d-4950-8f46-8b55ed095c58
1080,6b79eac2-9242-423e-9ce1-31e5ec477a95,720,vlog on tech!,2316,37125,160,1749220683,320189,2275,2a4748f1-85bc-45d6-84e7-1b02115075a4
1080,6b79eac2-9242-423e-9ce1-31e5ec477a95,720,challenge on food!,5734,141452,117,1750343883,216676,1583,d7b688f0-85ba-4173-8402-eec2a5a097a4
,6b79eac2-9242-423e-9ce1-31e5ec477a95,720,unboxing on tech!,,NaN,14,1750516683,708817,3695,f14ade53-9665-4149-8d43-adffb6fb0872
720,6b79eac2-9242-423e-9ce1-31e5ec477a95,720,reaction on fitness!,3592,?,140,1748615883,894669,4807,03ec8faf-43b0-4267-a7a2-0cb7e609c41f
1080,6b79eac2-9242-423e-9ce1-31e5ec477a95,720,unboxing on tech!,2129,398865,145,1751380683,354772,1094,11e975ac-5b06-4077-a45b-5ab2fba7a9fa
720,6b79eac2-9242-423e-9ce1-31e5ec477a95,720,challenge on food!,1555,NaN,143,1749652683,?,684,850d2e16-c094-4009-b9e1-9e50ac5b90ba
1080,6b79eac2-9242-423e-9ce1-31e5ec477a95,1080,unboxing on beauty!,4900,468534,164,1752849483,219919,1584,8b2f8c18-c603-401f-87ab-a766759a1d18
1080,6b79eac2-9242-423e-9ce1-31e5ec477a95,1080,reaction on fashion!,,75657,34,1752849483,867494,2036,e56e1159-97c3-4357-970c-f5e04d749cd9
1080,6b79eac2-9242-423e-9ce1-31e5ec477a95,1080,reaction on food!,2974,362329,28,1752676683,223688,3031,30086916-6bcc-41f1-918a-35c90c4ccb9f
1080,6b79eac2-9242-423e-9ce1-31e5ec477a95,720,vlog on travel!,7589,35417,75,1747838283,669488,883,4b588efe-aa0d-48ba-aa7d-68de2b836f63
1080,6b79eac2-9242-423e-9ce1-31e5ec477a95,1080,unboxing on travel!,26,,67,1749393483,696800,3554,400fb025-5077-4ca2-a280-4f5743b369ba
1080,6b79eac2-9242-423e-9ce1-31e5ec477a95,1080,challenge on travel!,9073,159840,102,1751726283,789172,4748,3a49e595-2cc1-4d17-8c52-b26befaaa9da
720,6b79eac2-9242-423e-9ce1-31e5ec477a95,720,challenge on beauty!,3304,418214,143,1748356683,969711,3460,e30ae6b7-1e99-4359-a28c-cd0eba7cb6f7
,6b79eac2-9242-423e-9ce1-31e5ec477a95,1080,reaction on food!,3030,,91,1748961483,NaN,2696,9f46746d-8812-469b-b424-ded9f775ea5f
720,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,1080,unboxing on beauty!,9240,442947,144,1749479883,745987,1185,38b46ce7-9c73-42e1-be3a-b6f3c184b4ff
720,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,1080,unboxing on travel!,433,457096,52,1750775883,220005,2637,15feae5a-840f-4496-8cb8-10bb1b2a56ac
720,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,720,vlog on tech!,8090,287414,67,1752244683,529622,2216,cf7716e5-2ebe-4628-8117-7a627d50969e
720,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,1080,unboxing on tech!,1510,421846,136,1752244683,777251,NaN,825c4d4e-4340-49a6-92cf-0fe2b966023d
720,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,720,reaction on travel!,,257775,85,1750689483,,,bb538e14-7ab3-4554-8b4c-826284a297e2
1080,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,1080,review on travel!,4904,394111,0.0.0,1751380683,865660,3275,5595f656-d438-4e95-a56f-80fd0a4892a6
1080,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,720,review on tech!,2339,321583,159,1750862283,837546,3800,70856ce5-9303-4ab8-8572-a13df4a86f0c
1080,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,720,review on food!,,138990,172,1749047883,781725,3762,96e43d86-0b9d-478f-8ea6-66741b579fbd
1080,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,1080,unboxing on fashion!,2406,355169,96,1752676683,284024,2607,5d10b722-a8eb-47ce-ab15-f4d46ed849ad
720,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,720,challenge on fitness!,3574,54323,171,1750862283,512874,2281,c0126ee6-7cb3-4047-9eaa-86164fa7832d
720,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,720,vlog on beauty!,2546,172798,52,1749998283,359410,2812,274d8816-d01f-4883-a47b-33fc9b476ce1
720,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,1080,review on tech!,4992,105216,145,1749307083,159951,2828,d5bcd642-f3a5-4af6-a380-d704afca7161
1080,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,720,review on fitness!,0.0.0,146710,179,1749998283,40720,84,27eecfa7-4e14-4064-9a05-f4b71f648bae
720,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,1080,reaction on food!,7138,186280,167,1748011083,754007,2427,d7b0eac6-28c8-49a5-816d-97aafb1ed934
720,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,720,unboxing on tech!,7183,450125,169,1752676683,472297,4153,e9e6860f-b29d-40cd-9903-2391a19e45fa
1080,fe0ba7f3-fe76-4e75-b632-5b38d37b6806,720,challenge on beauty!,5810,342605,106,1747924683,359530,3690,849214a4-6f2e-47f9-9cf1-02bd521f0209
1080,b260278a-be8a-4e49-8abf-297106ca74b6,720,vlog on food!,6101,99405,165,1752071883,602922,1732,63fb7c25-a968-49b5-aa3c-27c51b366ef4
1080,b260278a-be8a-4e49-8abf-297106ca74b6,1080,vlog on beauty!,,485228,151,1751726283,743008,0.0.0,0bb83987-f238-4750-a378-70c952bfdc3c
720,b260278a-be8a-4e49-8abf-297106ca74b6,NaN,unboxing on fashion!,4330,467912,116,1748356683,334848,986,78f1d969-e7dc-4b70-bf5b-ade97b02093d
720,b260278a-be8a-4e49-8abf-297106ca74b6,1080,vlog on tech!,9249,167841,179,1751985483,401677,2245,a7835e38-e83a-49da-bf5a-9a0b10364648
1080,b260278a-be8a-4e49-8abf-297106ca74b6,720,unboxing on beauty!,NaN,NaN,176,1751035083,321188,1647,2018fd0b-4fde-46ce-8023-ccc05f7eb6ca
720,b260278a-be8a-4e49-8abf-297106ca74b6,720,vlog on travel!,248,485219,22,1752849483,349990,4231,4f6de2fc-a83c-4c43-a5d0-153f9337ad7b
1080,b260278a-be8a-4e49-8abf-297106ca74b6,1080,review on tech!,,290827,49,1748961483,286550,,503b7e17-08de-4bf6-b278-38da71c8f6de
720,b260278a-be8a-4e49-8abf-297106ca74b6,720,review on fashion!,9823,265225,73,1749998283,705085,1051,2bbf109e-761c-44e1-93c9-f7ab4e5f5dfe
720,b260278a-be8a-4e49-8abf-297106ca74b6,720,vlog on beauty!,6536,280868,,1750603083,816387,2238,08679f57-e213-4f61-88bc-6eeabe686f3e
1080,b260278a-be8a-4e49-8abf-297106ca74b6,720,review on travel!,3412,5828,41,1750862283,733510,3047,23d4260c-7b95-4a7f-8ef3-b93cd6783e82
720,b260278a-be8a-4e49-8abf-297106ca74b6,720,challenge on tech!,6597,182960,26,1749047883,411803,1265,39d46035-ef27-4f0b-8290-f7dd66db06b5
1080,b260278a-be8a-4e49-8abf-297106ca74b6,1080,challenge on travel!,7327,0.0.0,87,1747924683,,2469,29b22064-596b-40dc-b578-9c0cb84d91d9
1080,b260278a-be8a-4e49-8abf-297106ca74b6,720,review on fitness!,6465,344341,58,1751207883,250506,2415,9a7b65ec-9255-42e0-926f-a5eecba922a6
720,b260278a-be8a-4e49-8abf-297106ca74b6,1080,unboxing on tech!,3195,0.0.0,139,1749307083,228247,2665,d2718e60-554f-4963-819f-46a7d7a14efc
1080,b260278a-be8a-4e49-8abf-297106ca74b6,1080,reaction on food!,?,419994,43,1748270283,420764,1083,a1827006-2108-46a8-beea-fab40c6b6e8b
1080,b260278a-be8a-4e49-8abf-297106ca74b6,720,unboxing on beauty!,3662,362775,44,1751121483,425238,4988,0a61b497-869b-4a5b-be16-80e6cd141223
,b260278a-be8a-4e49-8abf-297106ca74b6,0.0.0,review on beauty!,7617,134930,75,1751207883,111377,3449,a3592840-3bac-4e5c-ad85-dd8fbee9286c
720,b260278a-be8a-4e49-8abf-297106ca74b6,720,review on fashion!,3979,149418,11,1752503883,793765,0.0.0,491f3adc-c6b5-4ce9-b398-e7c3d2b5944f
720,b260278a-be8a-4e49-8abf-297106ca74b6,1080,vlog on beauty!,7966,NaN,177,1748443083,352941,3993,280d7711-a9e4-4275-96e1-116a6ecc338c
720,b260278a-be8a-4e49-8abf-297106ca74b6,720,unboxing on beauty!,0.0.0,399595,136,1752590283,535504,747,81faed95-7a27-4488-a8ea-b076074f8158
720,b260278a-be8a-4e49-8abf-297106ca74b6,1080,reaction on travel!,6691,314659,109,1751207883,956896,4104,f1d8a6c7-c44f-4368-9a5c-8f88550fdbbd
720,b260278a-be8a-4e49-8abf-297106ca74b6,1080,challenge on travel!,3859,305273,91,1748875083,175627,3145,c7f9b6f7-7415-4999-862e-06b7b5d449e9
1080,b260278a-be8a-4e49-8abf-297106ca74b6,1080,unboxing on food!,217,41286,159,1749652683,90913,92,64374f66-d203-4fa4-80e0-7702f22e4eea
1080,b260278a-be8a-4e49-8abf-297106ca74b6,1080,challenge on fitness!,7511,411192,54,1748529483,999052,262,e4e6ff6b-eea9-4790-abe4-6276edc59a64
720,b260278a-be8a-4e49-8abf-297106ca74b6,720,vlog on beauty!,9553,,11,1749134283,892939,2698,86aa6963-cfcc-4472-a94d-fd1cf8a56bbb
1080,b260278a-be8a-4e49-8abf-297106ca74b6,720,unboxing on beauty!,7387,310171,36,1748615883,724499,NaN,edf3ae21-8ece-4813-add4-f08c1f0e2afb
720,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,720,unboxing on beauty!,8052,281671,178,1750257483,542625,1064,47ad6d2c-7a9d-4d63-8e4c-4a634b838e49
1080,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,1080,review on tech!,?,406604,150,1751899083,,4292,ce0b6cfb-7901-456d-b2f5-248febf92db4
1080,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,720,vlog on food!,,60763,96,1748702283,407149,1259,6e5d4e00-57d8-4155-aa93-6ba4cd3708a4
720,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,720,unboxing on fashion!,2009,319304,138,1752071883,0.0.0,3701,b17bd089-7265-4534-8bf2-897c704e18c6
1080,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,720,challenge on travel!,,81690,98,1749911883,615948,570,03263558-5d39-4582-a55e-5b7697b037a2
1080,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,720,challenge on food!,2133,182359,26,1752417483,671382,,90b99e60-bb38-4e2f-924b-9270292b4b1e
720,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,720,vlog on fashion!,,117368,31,1748183883,532975,624,a38a66da-d4f2-4a97-9a03-28203fea4af5
720,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,0.0.0,review on travel!,2640,415005,124,1749393483,72046,3881,bdbacfaf-d8eb-43c7-b36c-51e3105957f5
720,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,1080,challenge on fashion!,4122,0.0.0,78,1749393483,119597,4568,7c1bef12-b528-408f-b8dc-5e91f28cd33a
720,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,1080,reaction on tech!,6013,97150,NaN,1748529483,856884,1973,dfb39b01-a1af-4a07-a8bc-d2e991c25e78
720,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,720,vlog on fashion!,6041,169747,66,1752417483,562432,4080,d4ebe7e0-d25f-4db2-a109-81aae9a82e50
1080,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,720,vlog on beauty!,0.0.0,?,23,1750948683,0.0.0,4126,1b993498-405d-458d-99d0-0cd43bcd623e
1080,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,720,vlog on travel!,8123,199314,78,1750171083,,2203,34d0c8f7-4c9a-4e20-bed6-60f37dbe7deb
1080,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,720,vlog on fashion!,664,121470,68,1751639883,740822,1651,0857d131-d65b-4b13-905e-2ee59fcb7c16
720,d0327f8a-5e09-40b5-8b07-98b3ceb036ce,720,vlog on food!,4222,0.0.0,142,1748788683,593769,2439,37dd1452-7c93-4cf8-a68e-917932cf2be1
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,1080,vlog on travel!,,446877,63,1752417483,351803,3886,721f3e4a-f526-4afc-a5bf-2c7413875bce
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,720,reaction on fashion!,6146,110047,23,1747924683,588669,851,18862b43-8090-4f34-84f7-4b2313b0337c
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,1080,review on travel!,7646,18926,33,1751380683,501219,58,08a0cfbc-6564-4871-b7ba-2f5e7abc0bf2
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,1080,vlog on tech!,7958,,163,1749479883,492168,1461,ba9276d9-8855-4289-9477-1ae3b13a07aa
1080,,720,vlog on food!,452,318503,75,1752071883,632179,3349,9fa91e65-f900-4d1b-b297-c5a1a03fa142
1080,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,1080,challenge on tech!,8160,72708,46,1748788683,834631,1342,3e4757ba-25ae-4914-b51f-6e7751d41cb6
1080,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,720,challenge on fashion!,8617,,48,1751121483,92306,0.0.0,0cf8c28c-c408-49d8-a09a-e18e8836b9f4
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,1080,unboxing on beauty!,3812,183663,66,1749998283,597229,4840,ddc2649a-7151-4f5d-a0a2-14420f68d6b9
1080,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,1080,reaction on travel!,6224,51031,38,1750084683,913100,0.0.0,0ca8b034-52bc-46c3-868f-10a88f448312
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,720,review on beauty!,5572,186049,173,1752331083,NaN,1114,e6569431-6708-432a-af2f-18b7c81e5ae0
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,720,challenge on beauty!,2429,84899,102,1750430283,2545,,794c6726-facc-4471-a3d3-68bb08677eec
1080,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,1080,challenge on tech!,2530,492772,110,1751207883,277334,4279,fc182761-d117-49bb-9bba-2f82420b63a9
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,720,review on travel!,2807,0.0.0,108,1749393483,304374,3416,1bbff7e9-60ea-4aaf-bd1d-160bc87179a0
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,1080,challenge on tech!,1351,234900,113,1749307083,510327,NaN,d99c876a-e666-4797-8739-48a30fcc413a
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,720,vlog on beauty!,6195,0.0.0,12,1752935883,596917,,025d4e0a-f8e8-4600-b63f-c69dd4a2779f
1080,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,720,vlog on food!,0.0.0,425213,36,1749479883,513905,,b2c21b6c-c093-438e-8103-68f368cf1d8e
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,1080,vlog on tech!,0.0.0,420765,145,1751812683,?,2533,1954e2ea-c2f9-4584-9085-c3b51c476995
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,720,vlog on travel!,7017,470177,152,1748270283,186058,147,0f618b01-1121-4fca-a80e-d740ef7463b1
1080,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,1080,challenge on food!,?,76290,99,1749134283,883806,4243,a6e3a8a8-0047-4ac6-9f45-190159dd2dc1
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,1080,review on fashion!,NaN,362702,167,1751553483,675753,3900,bf00f737-0359-4ffe-84c1-418cfde67fdb
720,6f12eb06-0bcd-4d7c-afd9-b9a88a8f6103,720,vlog on tech!,515,492570,111,1751207883,381386,3884,90244142-752d-4679-8300-2ad962404b6f
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,challenge on travel!,2790,278220,43,1749307083,714238,1419,dd0a45a5-5712-4fa5-9213-3677b0eef528
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,vlog on travel!,NaN,203703,157,1748011083,519698,,54453512-0b54-4e89-b7c9-676cb58c0105
1080,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,1080,review on tech!,7578,36718,?,1749307083,592065,144,61a267f4-8617-4cbc-9bfa-4e9c6dec1bb5
1080,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,vlog on tech!,1991,480192,74,1751899083,668421,3549,a3a753a1-4275-499b-9eb4-c5fcde443f89
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,reaction on fashion!,9104,58767,135,1751207883,583812,,e840e9cc-e21c-428b-a2b9-ffc6c146da6d
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,review on food!,,18167,85,1752071883,229264,2115,95cc38ff-e861-4f62-9b57-d7c05e394c09
1080,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,NaN,vlog on beauty!,3582,192318,57,1749479883,819860,2084,4937c39a-3bb8-4db5-b45c-63d5d6f3891f
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,challenge on travel!,571,476913,68,1750171083,105214,4798,2746d9ef-baf3-439f-952d-be34eb3388a2
1080,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,1080,unboxing on fashion!,5104,174759,179,1750603083,NaN,183,c6761605-edee-4fe4-b3b2-8264803f5b16
1080,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,reaction on tech!,8939,465332,102,1752158283,713157,1916,e3c0ddd3-9772-4864-8495-a6c89ab66492
1080,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,challenge on travel!,9507,337111,NaN,1751985483,418876,976,722fd265-f33b-4d83-9a34-0cd2b66585b2
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,1080,vlog on fashion!,6479,?,13,1749479883,50856,1126,cc1a4701-0b22-46b8-aa59-3ba831814533
1080,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,vlog on travel!,4908,4106,49,1752676683,940617,1331,dc4e85df-9341-4d44-8394-4b5735f0f623
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,1080,challenge on beauty!,5709,461188,70,1748443083,487078,,8c4f12e7-b586-4389-8512-177461bd3713
1080,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,vlog on fitness!,9439,161050,137,1751899083,909372,4493,4b67efa4-9c60-4c9e-8e58-d50a4981c44c
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,1080,vlog on tech!,8674,154687,74,1750603083,885742,3495,e7b37edb-5886-43d9-a60a-c7857c5095fa
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,1080,vlog on fitness!,4042,268624,71,1748961483,723323,3746,03ab1a66-365a-4ec3-b5d5-7b3d6ab04f71
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,1080,reaction on tech!,883,,14,1752935883,864268,2878,85cae287-46bf-4310-9e72-ffcd2a2967d7
1080,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,1080,vlog on food!,2459,?,154,1752935883,,2963,44dfbeaf-3e2f-4ae9-a72a-97a02e46a5de
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,0.0.0,reaction on fitness!,0.0.0,257133,75,1748875083,806520,1262,10775e30-2844-4d76-8b21-43685d5f81de
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,review on fashion!,7800,158933,43,1751726283,23886,4872,979aad09-ca8e-479a-a970-81930bed310b
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,reaction on travel!,5337,214252,30,1752935883,898521,1696,9563e96a-518c-42fb-9931-ac68158b8c3d
1080,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,1080,review on tech!,8074,121124,20,1749393483,857928,,34d4f421-12d0-4636-b5f1-7d173a2b7bb9
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,unboxing on travel!,6516,345984,157,1750257483,,3677,8e34c8f9-e75b-4514-baab-a5be770a5b53
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,,vlog on travel!,?,285126,48,1750343883,971423,276,26b865cd-3ede-4704-9bb5-e0994d937fb8
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,review on fitness!,0.0.0,374908,17,1749393483,374658,617,f47bfb91-ef1f-4102-bea4-cfdafeecf3ea
1080,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,1080,review on food!,4092,304988,26,1748097483,277716,1978,774a9777-082d-475b-b9ea-a98b006e3266
0.0.0,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,1080,vlog on beauty!,1861,447891,140,1752158283,264687,1228,08d9e1f0-6ad2-4d90-81f0-f0fde49ba482
720,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,720,vlog on beauty!,7597,146185,137,1750084683,955279,3586,7641f6f9-687e-4731-b29e-84e73aaede1f
1080,f1a6dbfa-5ee9-4cf8-b6a3-7099b861f13b,1080,reaction on tech!,3781,361105,128,1749739083,639923,1398,de9c9078-7e81-48e2-bc8b-6927a5944c01
720,1d256829-5384-45f3-824e-e27c74a9c1b9,720,unboxing on beauty!,9885,NaN,61,1750084683,199117,3409,fe8e2430-d7ff-43d1-ab22-4213d184da36
1080,1d256829-5384-45f3-824e-e27c74a9c1b9,1080,review on food!,2215,323855,164,1752244683,110563,587,ca2e3ecc-a992-4ba8-9e37-d8dc58fd5860
720,1d256829-5384-45f3-824e-e27c74a9c1b9,720,vlog on fashion!,1254,294606,?,1749652683,,3055,d6c2e950-1074-418b-8f33-15b165081133
720,1d256829-5384-45f3-824e-e27c74a9c1b9,1080,unboxing on tech!,767,116280,104,1752935883,521330,4108,2f22d425-7e9f-44e0-b1c3-d672a481a5cd
720,1d256829-5384-45f3-824e-e27c74a9c1b9,720,review on travel!,8684,430084,37,1750343883,37576,1135,3dd7ad7e-4e04-4c85-a9e7-34929d3e9b2f
720,1d256829-5384-45f3-824e-e27c74a9c1b9,,challenge on tech!,2807,104514,146,1751726283,78527,1900,f8613142-c254-4772-8693-d63e12a8b7e7
1080,1d256829-5384-45f3-824e-e27c74a9c1b9,720,challenge on food!,3144,404568,170,1750084683,742703,4477,be40d220-d842-4aee-9b15-2903a8fe6806
720,1d256829-5384-45f3-824e-e27c74a9c1b9,720,reaction on food!,5076,49007,33,1751812683,666819,NaN,9feb1186-cf9d-4014-bc3a-4f0edc57593e
1080,1d256829-5384-45f3-824e-e27c74a9c1b9,720,review on fitness!,4798,309302,54,1750948683,,4384,107c7ae1-d58f-4d8c-b54b-7132ddbd2dab
720,1d256829-5384-45f3-824e-e27c74a9c1b9,720,challenge on fashion!,5936,0.0.0,94,1751553483,916183,302,845b2643-f547-4858-bf87-56f8adc6860b
720,1d256829-5384-45f3-824e-e27c74a9c1b9,1080,unboxing on tech!,?,266659,101,1747924683,148195,4031,98fdba69-94a0-42a2-a7ee-a44605d143af
1080,1d256829-5384-45f3-824e-e27c74a9c1b9,720,challenge on tech!,1981,NaN,152,1748443083,355975,1521,a6adedd6-637c-4a66-ab56-94aa747f27d6
720,1d256829-5384-45f3-824e-e27c74a9c1b9,720,vlog on tech!,8962,476203,173,1751812683,204585,3499,a22b0cb4-5640-4009-9a4c-5f70404a4282
720,1d256829-5384-45f3-824e-e27c74a9c1b9,1080,challenge on travel!,9107,,134,1752071883,129163,3230,4b1815b9-d142-48a2-b91f-2d644919f83a
1080,1d256829-5384-45f3-824e-e27c74a9c1b9,1080,reaction on food!,1857,59114,128,1750430283,244647,1136,4b416ace-ac80-426b-a423-4e78923f6577
720,1d256829-5384-45f3-824e-e27c74a9c1b9,1080,unboxing on travel!,7499,439900,,1749911883,823824,2345,99cda73a-b648-4a7f-9093-3d5d71d754a0
720,1d256829-5384-45f3-824e-e27c74a9c1b9,1080,unboxing on travel!,7402,210781,11,1752763083,959356,329,69489b22-b71d-41d5-ba5f-c0377bb4c64b
